runs|run|machine|data_block|wal_block|wal_segment|scale|mode|tps|base_tps|tps_coeff|wal_diff|checkpoints_all|checkpoints_timed|checkpoints_req|buffers_all|buffers_checkpoint|buffers_clean|buffers_backend|buffers_alloc|cpu_total_time|dev_tps|dev_kbps|io_bps|io_tps
3|20220414-no-fpw|i5|8|1|16|250|ro|104776|105439|1.0063277849889287|341|1|1|0|11232|2|212|11018|97959208|100|29|397|1136|32
3|20220414-no-fpw|i5|8|2|16|250|ro|106206|105439|0.9927781857898801|368|1|1|0|11053|2|199|10852|98110259|98|34|427|1276|37
3|20220414-no-fpw|i5|8|4|16|250|ro|104878|105439|1.0053490722553824|936|1|1|0|11159|2|161|10997|97834457|100|19|498|1601|21
3|20220414-no-fpw|i5|8|8|16|250|ro|105439|105439|1|1149|1|1|0|11151|2|156|10993|98160123|99|17|484|1570|20
3|20220414-no-fpw|i5|8|16|16|250|ro|104993|105439|1.0042479022411017|3990|1|1|0|11198|2|172|11025|98301362|99|16|287|801|19
3|20220414-no-fpw|i5|8|32|16|250|ro|105256|105439|1.0017386182260393|7073|1|1|0|11119|2|156|10961|98283966|99|2|285|1088|4
3|20220414-no-fpw|i5|8|64|16|250|ro|103934|105439|1.0144803432947833|11914|1|1|0|11250|2|169|11078|98259088|100|1|208|892|4
3|20220414-no-fpw|i5|16|1|16|250|ro|94900|105439|1.1110537407797683|311|1|1|0|4980|0|111|4869|97991601|111|13|334|881|16
3|20220414-no-fpw|i5|16|2|16|250|ro|97545|105439|1.0809267517556|464|1|1|0|4833|0|106|4727|97462942|108|17|455|1181|21
3|20220414-no-fpw|i5|16|4|16|250|ro|95462|105439|1.1045127904296999|1272|1|1|0|4937|0|117|4820|97879265|110|7|372|1152|10
3|20220414-no-fpw|i5|16|8|16|250|ro|96981|105439|1.0872129592394386|2160|1|1|0|4855|0|151|4704|97940892|109|7|289|848|9
3|20220414-no-fpw|i5|16|16|16|250|ro|95080|105439|1.1089503575936055|4383|1|1|0|4964|0|167|4797|97850036|111|7|288|898|9
3|20220414-no-fpw|i5|16|32|16|250|ro|95602|105439|1.1028953369176377|2788|1|1|0|4934|0|110|4824|97758542|110|2|315|1330|4
3|20220414-no-fpw|i5|16|64|16|250|ro|95976|105439|1.0985975660581813|2332|1|1|0|4907|0|131|4777|97747292|110|3|197|715|7
3|20220414-no-fpw|i5|32|1|16|250|ro|84465|105439|1.2483158704788966|164|1|1|0|2130|0|55|2075|97714717|125|20|351|947|22
3|20220414-no-fpw|i5|32|2|16|250|ro|85131|105439|1.2385499994126699|571|1|1|0|2112|0|61|2051|97695095|123|7|396|1030|11
3|20220414-no-fpw|i5|32|4|16|250|ro|84955|105439|1.2411158848802306|1714|1|1|0|2117|0|107|2012|97773211|124|5|326|901|7
3|20220414-no-fpw|i5|32|8|16|250|ro|84936|105439|1.241393519826693|1106|1|1|0|2114|0|62|2052|97623185|124|6|566|1790|10
3|20220414-no-fpw|i5|32|16|16|250|ro|85270|105439|1.23653101911575|4218|1|1|0|2106|0|116|1991|97828326|122|5|317|988|9
3|20220414-no-fpw|i5|32|32|16|250|ro|85252|105439|1.2367920987190917|4456|1|1|0|2106|0|98|2009|97792721|122|4|396|1604|7
3|20220414-no-fpw|i5|32|64|16|250|ro|85726|105439|1.2299535730116884|4759|1|1|0|2092|0|58|2034|97705148|122|1|219|833|4
3|20220414-no-fpw|i5|1|1|16|250|rw|17096|17776|1.0397753860552177|9473425348|3|3|0|49068911|87099|924351|48057462|40777715|81|17533|93315|198030|37257
3|20220414-no-fpw|i5|1|2|16|250|rw|16355|17776|1.0868847447263834|9447615687|3|3|0|50329157|97113|965855|49266189|41400652|80|17653|94565|200635|37020
3|20220414-no-fpw|i5|1|4|16|250|rw|18198|17776|0.9768106385317068|9240153452|3|3|0|48250534|74988|868934|47306613|40676286|81|16278|88144|187190|37745
3|20220414-no-fpw|i5|1|8|16|250|rw|17804|17776|0.9984273197034375|9235132624|3|3|0|48645958|78908|888345|47678705|40733355|81|16163|101253|213667|36457
3|20220414-no-fpw|i5|1|16|16|250|rw|16669|17776|1.0664107025016498|9331774640|3|3|0|49814041|88806|948062|48777173|41049226|81|16206|123185|259352|34230
3|20220414-no-fpw|i5|1|32|16|250|rw|12317|17776|1.4432085735162783|9869004033|4|4|0|56475621|156773|1279817|55039032|42312462|81|16564|159871|342305|31791
3|20220414-no-fpw|i5|1|64|16|250|rw|12950|17776|1.3726640926640927|9809281629|4|4|0|55309471|140289|1218853|53950329|42265548|82|16307|221617|488202|31205
3|20220414-no-fpw|i5|2|1|16|250|rw|17326|17776|1.0259725268382778|9375209918|3|3|0|43090094|19992|914416|42155686|39623182|80|17587|97565|205160|37402
3|20220414-no-fpw|i5|2|2|16|250|rw|16541|17776|1.0746629587086634|9338444317|3|3|0|43900152|24410|957225|42918516|40143320|81|17792|98840|207718|37262
3|20220414-no-fpw|i5|2|4|16|250|rw|18183|17776|0.9776164549304295|9196082269|3|3|0|42559614|19680|871409|41668525|39188462|81|16539|93151|195838|38036
3|20220414-no-fpw|i5|2|8|16|250|rw|17842|17776|0.9963008631319359|9209817807|3|3|0|43046289|19773|888086|42138430|39543159|81|16470|106593|223123|36803
3|20220414-no-fpw|i5|2|16|16|250|rw|16766|17776|1.0602409638554218|9242345779|3|3|0|43415824|22767|944961|42448096|39904954|81|16284|127382|266457|34386
3|20220414-no-fpw|i5|2|32|16|250|rw|12496|17776|1.4225352112676057|9658237194|4|4|0|49010072|35809|1266928|47707334|41239323|81|16944|165072|349484|32109
3|20220414-no-fpw|i5|2|64|16|250|rw|12990|17776|1.3684372594303311|9603182866|4|4|0|48118183|37413|1218524|46862245|41143992|81|16743|223868|494419|31490
3|20220414-no-fpw|i5|4|1|16|250|rw|18312|17776|0.9707295762341633|8612480903|3|3|0|29512115|4791|866906|28640419|34210516|78|16223|85379|174287|35926
3|20220414-no-fpw|i5|4|2|16|250|rw|17852|17776|0.9957427739188887|8485539464|3|3|0|29471765|5495|889344|28576926|34113807|77|16154|84978|173468|35547
3|20220414-no-fpw|i5|4|4|16|250|rw|18994|17776|0.9358744866800042|8491236413|3|3|0|29498440|4652|835857|28657931|34421214|78|15361|82072|167605|36653
3|20220414-no-fpw|i5|4|8|16|250|rw|18720|17776|0.9495726495726495|8445874603|3|3|0|29480586|4867|848170|28627550|34420536|78|15151|94338|192205|35223
3|20220414-no-fpw|i5|4|16|16|250|rw|17793|17776|0.9990445680885741|8402141185|3|3|0|29408073|5422|892429|28510222|34129041|77|14757|113330|232039|32447
3|20220414-no-fpw|i5|4|32|16|250|rw|12816|17776|1.387016229712859|8438411379|4|4|0|29393240|9959|1238417|28144865|34127751|78|14314|141300|294559|29224
3|20220414-no-fpw|i5|4|64|16|250|rw|13479|17776|1.3187921952667112|8436626550|4|4|0|29406095|8831|1176996|28220268|34263471|76|14232|213878|441950|28795
3|20220414-no-fpw|i5|8|1|16|250|rw|17541|17776|1.0133971837409497|8495608846|3|3|0|27590228|1520|904568|26684139|33285652|79|15461|140269|285013|35345
3|20220414-no-fpw|i5|8|2|16|250|rw|17073|17776|1.0411761260469747|8363381131|3|3|0|27532415|1471|929576|26601369|33154671|78|15189|139128|282660|34729
3|20220414-no-fpw|i5|8|4|16|250|rw|18079|17776|0.9832402234636871|8364622794|3|3|0|27666465|1283|877513|26787667|33373496|78|14754|137170|278810|36020
3|20220414-no-fpw|i5|8|8|16|250|rw|17776|17776|1|8331355637|3|3|0|27627951|1460|892469|26734022|33333529|79|14466|149471|303406|34485
3|20220414-no-fpw|i5|8|16|16|250|rw|16719|17776|1.063221484538549|8297980908|3|3|0|27605238|1555|948793|26654889|33235498|79|13807|168665|341948|31460
3|20220414-no-fpw|i5|8|32|16|250|rw|12187|17776|1.458603429884303|8356877466|4|4|0|27900064|2978|1301674|26595414|33417278|80|13550|201362|409990|28697
3|20220414-no-fpw|i5|8|64|16|250|rw|13171|17776|1.3496317667603068|8355752462|4|4|0|27880272|2510|1204691|26673071|33439189|80|13418|266520|557988|28206
3|20220414-no-fpw|i5|16|1|16|250|rw|15089|17776|1.1780767446484193|8506188603|4|4|0|27386153|545|1048160|26337448|33153505|85|15048|253153|514630|35604
3|20220414-no-fpw|i5|16|2|16|250|rw|14950|17776|1.1890301003344481|8392542191|4|4|0|27365072|565|1058607|26305901|33089627|83|14943|252730|513901|34960
3|20220414-no-fpw|i5|16|4|16|250|rw|15628|17776|1.137445610442795|8349148679|3|3|0|27372940|474|1011977|26360487|33132123|84|13944|244357|504698|36065
3|20220414-no-fpw|i5|16|8|16|250|rw|15452|17776|1.1504012425575978|8325400493|3|3|0|27369982|480|1023483|26346019|33128788|83|13780|261163|531033|34303
3|20220414-no-fpw|i5|16|16|16|250|rw|14512|17776|1.224917309812569|8338810843|4|4|0|27466467|576|1090006|26375885|33214734|83|13676|281281|578052|32348
3|20220414-no-fpw|i5|16|32|16|250|rw|11032|17776|1.6113125453226975|8333519015|5|5|0|27505050|1099|1435583|26068369|33121401|87|14052|322082|651660|29353
3|20220414-no-fpw|i5|16|64|16|250|rw|11931|17776|1.4899002598273405|8282216721|4|4|0|27321107|939|1327471|25992697|32948787|85|13661|374658|795540|28973
3|20220414-no-fpw|i5|32|1|16|250|rw|12117|17776|1.4670297928530165|8545472610|4|4|0|27343222|230|1295527|26047465|33097240|94|14962|471941|971166|36060
3|20220414-no-fpw|i5|32|2|16|250|rw|11877|17776|1.4966742443377958|8449459803|4|4|0|27390122|247|1322589|26067285|33116194|93|14925|460561|972832|36465
3|20220414-no-fpw|i5|32|4|16|250|rw|12383|17776|1.4355164338205604|8392856979|4|4|0|27347759|257|1267321|26080181|33101105|93|14094|448757|967643|37191
3|20220414-no-fpw|i5|32|8|16|250|rw|12124|17776|1.466182777961069|8372946501|4|4|0|27375964|218|1294455|26081291|33117147|92|13889|477021|995629|35792
3|20220414-no-fpw|i5|32|16|16|250|rw|11622|17776|1.5295129926002409|8361377256|5|5|0|27389061|278|1350713|26038070|33102263|93|13527|497437|1038122|33374
3|20220414-no-fpw|i5|32|32|16|250|rw|9500|17776|1.8711578947368421|8350747292|6|6|0|27376726|447|1654425|25721853|32985020|95|12819|512634|1101135|29708
3|20220414-no-fpw|i5|32|64|16|250|rw|9897|17776|1.796099828230777|8322792765|5|5|0|27284071|338|1589505|25694228|32907211|93|12896|600127|1256320|28827
3|20220414-no-fpw|i5|1|1|16|1000|ro|58431|52206|0.8934640858448426|103|2|2|0|83920|4|344|83572|81962232|74|50379|253800|511095|50492
3|20220414-no-fpw|i5|1|2|16|1000|ro|58330|52206|0.895011143493914|139|2|2|0|75388|4|372|75012|81985317|73|50379|253548|510477|50493
3|20220414-no-fpw|i5|1|4|16|1000|ro|58719|52206|0.8890818985336943|380|2|2|0|82309|4|329|81976|82053320|74|50306|253831|510999|50422
3|20220414-no-fpw|i5|1|8|16|1000|ro|60608|52206|0.8613714361140443|1865|2|2|0|79890|3|317|79570|80480632|73|49537|249884|502787|49648
3|20220414-no-fpw|i5|1|16|16|1000|ro|58412|52206|0.8937547079367253|1030|2|2|0|76664|4|329|76332|81489852|74|50086|252621|508365|50200
3|20220414-no-fpw|i5|1|32|16|1000|ro|58323|52206|0.8951185638598838|7803|2|2|0|77508|4|391|77114|81627413|74|50246|253282|510024|50359
3|20220414-no-fpw|i5|1|64|16|1000|ro|59260|52206|0.8809652379345259|3087|2|2|0|72828|4|352|72472|81072619|74|49871|251542|506204|49983
3|20220414-no-fpw|i5|2|1|16|1000|ro|61803|52206|0.8447162759089365|248|1|1|0|64341|3|216|64122|78423559|71|45605|243184|490357|45735
3|20220414-no-fpw|i5|2|2|16|1000|ro|59614|52206|0.8757338880128829|385|2|2|0|68221|3|282|67937|80928660|73|47174|250849|505686|47306
3|20220414-no-fpw|i5|2|4|16|1000|ro|59770|52206|0.8734482181696503|629|1|1|0|68083|3|259|67821|81290946|72|47460|252092|508025|47593
3|20220414-no-fpw|i5|2|8|16|1000|ro|59702|52206|0.8744430672339285|308|1|1|0|67849|3|251|67595|81314024|73|47488|251713|507395|47620
3|20220414-no-fpw|i5|2|16|16|1000|ro|60988|52206|0.8560044598937496|3784|2|2|0|66684|3|275|66407|80415141|73|47139|249959|503318|47269
3|20220414-no-fpw|i5|2|32|16|1000|ro|61580|52206|0.847775251705099|994|2|2|0|66043|3|214|65827|80690244|73|47174|249925|503595|47305
3|20220414-no-fpw|i5|2|64|16|1000|ro|62125|52206|0.840338028169014|10696|2|2|0|65763|3|202|65559|79623582|72|46573|247069|497743|46702
3|20220414-no-fpw|i5|4|1|16|1000|ro|60180|52206|0.8674975074775673|208|2|2|0|33156|3|213|32940|80677095|73|44458|242702|489382|44595
3|20220414-no-fpw|i5|4|2|16|1000|ro|62536|52206|0.83481514647563|601|1|1|0|31796|3|141|31652|79976712|73|44139|240297|484338|44274
3|20220414-no-fpw|i5|4|4|16|1000|ro|62800|52206|0.8313057324840765|166|1|1|0|31924|3|147|31774|78503258|71|43407|235391|476544|43559
3|20220414-no-fpw|i5|4|8|16|1000|ro|58424|52206|0.8935711351499384|662|1|1|0|33966|4|217|33746|81474634|74|44917|244452|492955|45057
3|20220414-no-fpw|i5|4|16|16|1000|ro|62677|52206|0.8329371220702969|4631|1|1|0|31537|3|177|31356|79740212|72|43905|240070|483884|44042
3|20220414-no-fpw|i5|4|32|16|1000|ro|61542|52206|0.8482987228234377|817|1|1|0|32431|3|178|32251|80131380|72|44272|240459|484689|44406
3|20220414-no-fpw|i5|4|64|16|1000|ro|61608|52206|0.8473899493572263|15967|1|1|0|32065|3|235|31828|79732780|71|43919|239330|482867|44054
3|20220414-no-fpw|i5|8|1|16|1000|ro|52339|52206|0.9974588738798984|335|2|2|0|746|5|238|502|77597529|79|56753|543988|1103027|57129
3|20220414-no-fpw|i5|8|2|16|1000|ro|51840|52206|1.0070601851851853|674|1|1|0|790|5|232|554|79131447|80|57512|553494|1122795|57901
3|20220414-no-fpw|i5|8|4|16|1000|ro|49753|52206|1.0493035595843467|1348|1|1|0|23703|5|222|23475|80451044|82|58712|562951|1141785|59102
3|20220414-no-fpw|i5|8|8|16|1000|ro|52206|52206|1|1741|1|1|0|22324|5|203|22116|79296088|80|57921|555702|1127017|58307
3|20220414-no-fpw|i5|8|16|16|1000|ro|50695|52206|1.0298057007594437|4202|1|1|0|23113|5|164|22944|80385076|81|58672|562615|1141135|59065
3|20220414-no-fpw|i5|8|32|16|1000|ro|50531|52206|1.0331479685737468|6312|1|1|0|23325|5|212|23108|80341423|81|58483|560990|1138267|58873
3|20220414-no-fpw|i5|8|64|16|1000|ro|51487|52206|1.0139646901159516|5600|1|1|0|22802|5|241|22557|78130676|80|56955|546235|1108055|57334
3|20220414-no-fpw|i5|16|1|16|1000|ro|34879|52206|1.4967745634909257|439|3|3|0|10290|4|192|10094|81141490|99|66271|1299786|2728544|68843
3|20220414-no-fpw|i5|16|2|16|1000|ro|34987|52206|1.492154228713522|828|3|3|0|10193|4|187|10002|81183502|97|66672|1301830|2728668|69046
3|20220414-no-fpw|i5|16|4|16|1000|ro|35066|52206|1.488792562596247|1708|1|1|0|10162|4|238|9918|81180002|98|66163|1307528|2722993|67535
3|20220414-no-fpw|i5|16|8|16|1000|ro|34957|52206|1.4934347913150443|1290|1|1|0|10136|4|251|9879|81237233|97|66168|1299571|2723910|68522
3|20220414-no-fpw|i5|16|16|16|1000|ro|35049|52206|1.4895146794487717|5248|1|1|0|10223|4|235|9983|81055120|98|66249|1296521|2723712|68917
3|20220414-no-fpw|i5|16|32|16|1000|ro|34989|52206|1.492068935951299|11786|1|1|0|10237|4|188|10043|81244159|98|66415|1314270|2729909|67464
3|20220414-no-fpw|i5|16|64|16|1000|ro|34974|52206|1.492708869445874|9326|1|1|0|10155|4|139|10012|81190479|99|66288|1297163|2725412|68960
3|20220414-no-fpw|i5|32|1|16|1000|ro|21141|52206|2.4694196111820634|407|5|5|0|3121|5|217|2899|81169287|121|65351|2477351|5374069|70050
3|20220414-no-fpw|i5|32|2|16|1000|ro|21115|52206|2.4724603362538478|771|5|5|0|3118|5|49|3061|81261189|121|65594|2457339|5389167|70925
3|20220414-no-fpw|i5|32|4|16|1000|ro|21182|52206|2.4646397884996696|1466|2|2|0|3105|5|180|2921|81155536|121|65416|2497802|5375091|68044
3|20220414-no-fpw|i5|32|8|16|1000|ro|21126|52206|2.4711729622266403|5780|2|2|0|3091|5|151|2936|81135814|119|65269|2434244|5368339|70307
3|20220414-no-fpw|i5|32|16|16|1000|ro|21116|52206|2.4723432468270508|4754|2|2|0|3081|5|94|2982|81040613|119|65144|2425455|5359039|70442
3|20220414-no-fpw|i5|32|32|16|1000|ro|21134|52206|2.4702375319390555|25374|2|2|0|3075|5|168|2900|81142945|119|65414|2480393|5371509|67986
3|20220414-no-fpw|i5|32|64|16|1000|ro|21068|52206|2.4779760774634516|37071|2|2|0|3058|5|176|2877|81238500|119|65713|2427864|5391489|70434
3|20220414-no-fpw|i5|1|1|16|1000|rw|8680|7564|0.8714285714285714|4930810355|3|3|0|33315827|103845|750533|32461451|26980575|43|22953|120438|249201|31003
3|20220414-no-fpw|i5|1|2|16|1000|rw|8718|7564|0.8676301904106446|4794527725|3|3|0|32951260|104214|742004|32105042|26472312|43|23543|122836|253810|31619
3|20220414-no-fpw|i5|1|4|16|1000|rw|9508|7564|0.7955405973916702|4660417187|2|2|0|31552777|86090|686430|30780256|26236725|41|21095|110703|229100|29639
3|20220414-no-fpw|i5|1|8|16|1000|rw|7860|7564|0.9623409669211196|4990102294|3|3|0|35090532|125850|823562|34141120|27501516|44|22984|128831|266495|31388
3|20220414-no-fpw|i5|1|16|16|1000|rw|6276|7564|1.2052262587635436|5282624991|4|4|0|38611503|181558|1019285|37410661|27801425|46|24495|150838|312138|32325
3|20220414-no-fpw|i5|1|32|16|1000|rw|4834|7564|1.5647496896979727|5718577161|5|5|0|41209223|284972|1313927|39610324|29608269|47|26106|181303|376017|33303
3|20220414-no-fpw|i5|1|64|16|1000|rw|5220|7564|1.4490421455938698|5724689019|4|4|0|42272285|242418|1217374|40812495|29806885|48|26819|215225|454820|33992
3|20220414-no-fpw|i5|2|1|16|1000|rw|9287|7564|0.8144718423602886|4419263581|2|2|0|26893696|23462|712936|26157298|25625228|42|19636|112707|233795|27572
3|20220414-no-fpw|i5|2|2|16|1000|rw|9396|7564|0.8050234142188165|4330752619|2|2|0|26336625|22848|704628|25609150|25253308|42|19236|109268|226398|27198
3|20220414-no-fpw|i5|2|4|16|1000|rw|9828|7564|0.7696377696377696|4292333389|2|2|0|26515724|20653|671788|25823284|25532327|42|18964|108730|226047|27590
3|20220414-no-fpw|i5|2|8|16|1000|rw|8554|7564|0.884264671498714|4402811288|3|3|0|27502053|24593|770523|26706937|25728705|42|19429|118844|246222|27577
3|20220414-no-fpw|i5|2|16|16|1000|rw|7038|7564|1.0747371412333049|4577263943|3|3|0|29046289|37040|935114|28074135|26116093|42|19703|130981|271531|27173
3|20220414-no-fpw|i5|2|32|16|1000|rw|5428|7564|1.393515106853353|4826221899|4|4|0|31511248|63082|1205049|30243117|26703474|43|20703|155165|323852|27388
3|20220414-no-fpw|i5|2|64|16|1000|rw|6300|7564|1.2006349206349207|4603319085|4|4|0|29216495|53973|1044389|28118134|26123315|42|19707|172517|368964|26127
3|20220414-no-fpw|i5|4|1|16|1000|rw|10244|7564|0.7383834439672003|3654855158|2|2|0|15512792|4476|654169|14854147|23012916|38|15629|80722|164016|23181
3|20220414-no-fpw|i5|4|2|16|1000|rw|10369|7564|0.7294821101359823|3620959736|2|2|0|15525392|4291|646477|14874625|23088244|38|15660|80619|163845|23251
3|20220414-no-fpw|i5|4|4|16|1000|rw|10704|7564|0.7066517189835575|3650103686|2|2|0|15710134|3928|624910|15081295|23452027|39|15577|80192|163180|23933
3|20220414-no-fpw|i5|4|8|16|1000|rw|9430|7564|0.8021208907741252|3627534008|2|2|0|15847219|5520|708630|15133069|23243402|39|15452|85715|174065|23245
3|20220414-no-fpw|i5|4|16|16|1000|rw|7762|7564|0.974491110538521|3671355531|3|3|0|16431175|7660|859918|15563597|23329878|39|15516|96230|196134|22662
3|20220414-no-fpw|i5|4|32|16|1000|rw|5999|7564|1.2608768128021337|3737831550|4|4|0|17223232|13300|1111404|16098528|23535100|39|15750|112398|231599|22072
3|20220414-no-fpw|i5|4|64|16|1000|rw|6845|7564|1.1050401753104455|3711903842|3|3|0|16752126|9819|976274|15766033|23547971|39|15624|141952|291492|21870
3|20220414-no-fpw|i5|8|1|16|1000|rw|8546|7564|0.8850924409080272|3596928159|3|3|0|13718577|1602|779940|12937035|23147370|40|17535|151736|307327|25017
3|20220414-no-fpw|i5|8|2|16|1000|rw|8658|7564|0.8736428736428736|3553552688|3|3|0|13715053|1573|769782|12943697|23146524|39|17419|151249|306210|24893
3|20220414-no-fpw|i5|8|4|16|1000|rw|8835|7564|0.856140350877193|3533937639|3|3|0|13721581|1439|752321|12967819|23162215|40|17138|150122|304026|25125
3|20220414-no-fpw|i5|8|8|16|1000|rw|7564|7564|1|3591106688|3|3|0|14008192|1936|878639|13127617|23551355|41|17380|157822|319574|25085
3|20220414-no-fpw|i5|8|16|16|1000|rw|6432|7564|1.175995024875622|3527476725|4|4|0|13810781|2873|1032138|12775770|23065117|41|17010|163680|331007|24019
3|20220414-no-fpw|i5|8|32|16|1000|rw|5071|7564|1.491619010057188|3574398607|4|4|0|14056476|4384|1308852|12743238|23213218|42|17106|179861|364969|23548
3|20220414-no-fpw|i5|8|64|16|1000|rw|5611|7564|1.3480662983425415|3540496119|4|4|0|13902360|3698|1185204|12713458|23075962|42|16911|206251|425194|23212
3|20220414-no-fpw|i5|16|1|16|1000|rw|6340|7564|1.1930599369085173|3661406498|4|4|0|13699508|775|1041485|12657247|23265716|45|19135|331852|692337|27113
3|20220414-no-fpw|i5|16|2|16|1000|rw|6480|7564|1.1672839506172838|3595843382|4|4|0|13605282|713|1018849|12585720|23117612|44|18896|325906|677899|26753
3|20220414-no-fpw|i5|16|4|16|1000|rw|6541|7564|1.1563981042654028|3590631946|3|3|0|13677333|707|1005253|12671374|23221120|45|18620|331294|684852|26597
3|20220414-no-fpw|i5|16|8|16|1000|rw|5804|7564|1.3032391454169538|3558833127|4|4|0|13573028|881|1132573|12439574|23116921|46|18544|333199|693559|26439
3|20220414-no-fpw|i5|16|16|16|1000|rw|5102|7564|1.4825558604468836|3521839658|4|4|0|13449517|1119|1288510|12159888|22975149|44|18230|335102|698190|25710
3|20220414-no-fpw|i5|16|32|16|1000|rw|4110|7564|1.8403892944038929|3547490214|6|6|0|13566816|1623|1601360|11963833|23177828|46|18351|358489|736929|24862
3|20220414-no-fpw|i5|16|64|16|1000|rw|4426|7564|1.708992318120199|3531524708|5|5|0|13511579|1507|1490296|12019775|23089901|44|18197|377021|794680|25141
3|20220414-no-fpw|i5|32|1|16|1000|rw|4729|7564|1.5994924931275112|3726514245|5|5|0|13874547|341|1373847|12500359|23479720|51|19072|630787|1343276|27463
3|20220414-no-fpw|i5|32|2|16|1000|rw|4767|7564|1.5867421858611286|3670665574|5|5|0|13835210|363|1363948|12470897|23412390|51|18984|623020|1342081|27570
3|20220414-no-fpw|i5|32|4|16|1000|rw|4855|7564|1.5579814624098867|3649212899|5|5|0|13829326|375|1330564|12498386|23422590|51|18618|635521|1340543|26682
3|20220414-no-fpw|i5|32|8|16|1000|rw|4263|7564|1.7743373211353506|3665975847|5|5|0|13940086|447|1514587|12425054|23499758|51|18686|627228|1357448|27217
3|20220414-no-fpw|i5|32|16|16|1000|rw|3763|7564|2.01009832580388|3662232434|6|6|0|13941063|553|1716168|12224343|23405563|54|18624|634544|1376427|26859
3|20220414-no-fpw|i5|32|32|16|1000|rw|3292|7564|2.297691373025516|3624423315|7|7|0|13804024|756|1966642|11836628|23109461|53|18317|655285|1390172|25256
3|20220414-no-fpw|i5|32|64|16|1000|rw|3516|7564|2.1513083048919226|3650920871|6|6|0|13907700|641|1845691|12061368|23310499|52|18499|679624|1471482|25928
3|20220427-fpw|i5|1|1|16|50|ro|122922|127973|1.0410910984201363|142|1|1|0|130792|5167|0|125625|283926|103|1|308|1168|3
3|20220427-fpw|i5|1|2|16|50|ro|123912|127973|1.0327732584414746|162|1|1|0|130902|5127|0|125775|281610|102|1|166|945|3
3|20220427-fpw|i5|1|4|16|50|ro|122210|127973|1.0471565338352018|134|1|1|0|131524|5209|0|126315|285581|104|1|235|816|3
3|20220427-fpw|i5|1|8|16|50|ro|122986|127973|1.040549330818142|2539|1|1|0|131892|5170|0|126721|283779|104|1|153|788|2
3|20220427-fpw|i5|1|16|16|50|ro|122019|127973|1.0487956793614108|3297|1|1|0|132933|5207|0|127725|286028|105|1|281|1135|3
3|20220427-fpw|i5|1|32|16|50|ro|121916|127973|1.049681748088848|9813|1|1|0|133045|5211|0|127834|286269|104|1|270|1036|3
3|20220427-fpw|i5|1|64|16|50|ro|122016|127973|1.048821466037241|18166|1|1|0|132944|5214|0|127731|286035|104|1|163|830|3
3|20220427-fpw|i5|2|1|16|50|ro|122506|127973|1.0446263856464173|298|1|1|0|49453|2586|0|46866|133208|104|1|215|892|3
3|20220427-fpw|i5|2|2|16|50|ro|124021|127973|1.0318655711532725|768|1|1|0|48850|2556|0|46294|131580|103|1|228|1021|3
3|20220427-fpw|i5|2|4|16|50|ro|123445|127973|1.0366803029689335|249|1|1|0|49081|2571|0|46510|132194|103|1|193|873|3
3|20220427-fpw|i5|2|8|16|50|ro|121946|127973|1.049423515326456|1234|1|1|0|49685|2605|0|47080|133819|104|1|199|925|3
3|20220427-fpw|i5|2|16|16|50|ro|120506|127973|1.061963719648814|3313|1|1|0|50283|2636|0|47647|135418|106|1|183|874|3
3|20220427-fpw|i5|2|32|16|50|ro|121261|127973|1.0553516794352678|388|1|1|0|49960|2612|0|47348|134571|106|1|179|886|3
3|20220427-fpw|i5|2|64|16|50|ro|122985|127973|1.0405577916006017|4725|1|1|0|49262|2579|0|46684|132688|104|1|180|856|2
3|20220427-fpw|i5|4|1|16|50|ro|122705|127973|1.0429322358502098|392|1|1|0|24619|1255|0|23365|66334|103|1|268|1217|3
3|20220427-fpw|i5|4|2|16|50|ro|122298|127973|1.0464030482918771|464|1|1|0|24700|1258|0|23443|66551|104|1|384|1423|4
3|20220427-fpw|i5|4|4|16|50|ro|124066|127973|1.0314913030161366|1202|1|1|0|24229|1243|0|22986|65605|102|1|193|1096|3
3|20220427-fpw|i5|4|8|16|50|ro|123686|127973|1.034660349594942|1195|1|1|0|24423|1244|0|23179|65806|103|1|269|895|2
3|20220427-fpw|i5|4|16|16|50|ro|123589|127973|1.0354724125933539|3371|1|1|0|24445|1248|0|23198|65859|104|1|207|875|3
3|20220427-fpw|i5|4|32|16|50|ro|122959|127973|1.040777820249026|594|1|1|0|24569|1251|0|23317|66196|104|1|211|933|3
3|20220427-fpw|i5|4|64|16|50|ro|122517|127973|1.044532595476546|7838|1|1|0|24657|1257|0|23401|66434|103|1|247|1113|3
3|20220427-fpw|i5|8|1|16|50|ro|127748|127973|1.0017612800200395|112|1|1|0|11025|717|0|10308|31383|99|1|289|1288|4
3|20220427-fpw|i5|8|2|16|50|ro|128116|127973|0.9988838240344687|181|1|1|0|10993|715|0|10278|31293|100|1|147|581|2
3|20220427-fpw|i5|8|4|16|50|ro|126760|127973|1.0095692647522878|334|1|1|0|11110|723|0|10387|31628|101|1|303|1326|4
3|20220427-fpw|i5|8|8|16|50|ro|127973|127973|1|277|1|1|0|11005|716|0|10289|31326|99|2|334|1398|4
3|20220427-fpw|i5|8|16|16|50|ro|128560|127973|0.9954340385812073|2322|1|1|0|10955|713|0|10242|31183|100|1|270|1217|4
