run|machine|data_block|wal_block|wal_segment|scale|mode|runs|tps|base_tps|wal_bytes|cpu_total_time|cpu_user_time|cpu_nice_time|cpu_system_time|cpu_iowait_time|cpu_steal_time|cpu_idle_time|dev_tps|dev_kbps|dev_rkbps|dev_wkbps|dev_dkbps|dev_areqsz|dev_aqusz|dev_await|dev_util|io_tps|io_bps|io_rtps|io_wtps|io_dtps|io_breadps|io_bwrtpns|io_bdscdps|mem_kbmemfree|mem_kbavail|mem_kbmemused|mem_memused_pct|mem_kbbuffers|mem_kbcached|mem_kbcommit|mem_commit_pct|mem_kbactive|mem_kbinact|mem_kbdirty|wal_diff|seconds|checkpoints_all|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_all|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|xact_commit|xact_rollback|blks_read|blks_hit|blks_hit_ratio|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|cpu_count|dev_count|io_count|mem_count|bgw_count|db_count
20220414-no-fpw|i5|4|64|16|50|rw|3|14396|20836|6715504499|58|39|0|19|5|0|37|1949|123086|85|123001|0|64|1|0|100|13574|257282|20|13554|0|177|257105|0|607819|6521065|214713|3|211|7042886|1239569|16|2548498|4572383|18370|6714288592|1800|3|3|0|1439458|57|1313839|502613|343656|2694|467570|0|342357|25812125|0|638371|342202720|99.8136210927116825|52298511|52041827|25804820|25804990|0|0|0|0|0|||0|0|28817023|23155666|3616952|3547|0|0|0|360|360|360|360|1766|1766
20220414-no-fpw|i5|8|1|16|50|rw|3|20710|20836|9743070795|83|55|0|27|3|0|14|4738|27397|3972|23425|0|6|1|0|100|27334|58104|955|26379|0|8028|50077|0|433541|6538499|221573|3|184|7157078|1206523|15|2687358|4547295|26216|9739640091|1799|3|3|0|1439373|180|819893|240385|240303|1913|339205|0|238680|36900080|0|525547|409806318|99.8719131475795813|74335793|74173851|36892794|36892964|0|0|0|0|0|||0|0|28813195|18079813|7354792|3539|0|0|0|360|360|360|360|1761|1761
20220414-no-fpw|i5|8|2|16|50|rw|3|20726|20836|9458849805|81|55|0|26|3|0|16|4584|25963|3713|22250|0|6|0|0|100|26635|56339|891|25745|0|7481|48858|0|434850|6530589|233098|3|205|7159880|1210593|15|2712478|4525159|23746|9455141075|1799|3|3|0|1439442|64|798787|241621|234523|1901|322643|0|234457|36256454|0|497539|402701107|99.8766623266609873|73049556|72886678|36249165|36249333|0|0|0|0|0|||0|0|28812826|18282580|7234714|3541|0|0|0|360|360|360|360|1762|1762
20220414-no-fpw|i5|8|4|16|50|rw|3|21085|20836|9768256168|85|57|0|28|2|0|12|4117|24638|292|24346|0|6|0|0|100|28519|53339|32|28487|0|646|52693|0|444021|6533973|221250|3|200|7179239|1218966|15|2719959|4537252|24122|9766188173|1800|3|3|0|1439192|71|844054|241373|250695|2096|351986|0|243584|37670227|0|535057|418292716|99.8722560752230930|75878215|75713941|37662945|37663115|0|0|0|0|0|||0|0|28819611|17537513|7870528|3537|0|0|0|360|360|360|360|1760|1760
20220414-no-fpw|i5|8|8|16|50|rw|3|20836|20836|9667758997|84|56|0|28|3|0|13|3846|38642|264|38378|0|10|1|0|100|26620|81357|33|26588|0|668|80689|0|164527|6539878|222581|3|290|7481005|1218946|15|2961248|4596396|26245|9666085477|1800|3|3|0|1439291|48|834614|241255|248424|1949|344934|0|241928|37390167|0|532050|415216309|99.8720252536458217|75318033|75154161|37382879|37383049|0|0|0|0|0|||0|0|28816991|18137288|7378516|3540|0|0|0|360|360|360|360|1762|1762
20220414-no-fpw|i5|8|16|16|50|rw|3|19633|20836|9057514749|78|53|0|25|3|0|18|3167|57857|244|57613|0|18|1|0|100|21889|119143|29|21860|0|541|118602|0|464560|6536710|218672|3|187|7166089|1218938|15|2692071|4552045|24777|9056776648|1800|3|3|0|1439269|105|794361|240660|234522|1917|319178|0|226865|35079175|0|501663|389772883|99.8714607616137370|70690327|70532585|35071879|35072049|0|0|0|0|0|||0|0|28821155|19654323|6228118|3544|0|0|0|360|360|360|360|1764|1764
20220414-no-fpw|i5|8|32|16|50|rw|3|13488|20836|6266236451|55|37|0|18|5|0|40|1874|63577|75|63502|0|34|1|0|100|13085|131700|11|13074|0|150|131550|0|666903|6535524|219553|3|209|6956743|1219328|15|2610215|4424256|16563|6263291504|1799|3|3|0|1439417|61|601027|237806|163642|1114|199579|0|156948|24241256|0|354759|270124952|99.8688416527845628|49000923|48857131|24233954|24234125|0|0|0|0|0|||0|0|28809107|23000651|3810574|3547|0|0|0|360|360|360|360|1765|1765
20220414-no-fpw|i5|8|64|16|50|rw|3|14903|20836|6846643371|61|41|0|20|5|0|35|1990|122657|126|122531|0|62|1|0|99|13981|264835|18|13964|0|253|264582|0|612794|6540844|215903|3|208|7014777|1219171|15|2610868|4482265|17324|6845271307|1800|3|3|0|1439346|58|624356|238090|173618|1117|212648|0|172110|26520732|0|369926|295282429|99.8749081931642275|53563892|53416099|26513427|26513599|0|0|0|0|0|||0|0|28817961|22882639|3804283|3547|0|0|0|360|360|360|360|1766|1766
20220414-no-fpw|i5|16|1|16|50|rw|3|19621|20836|9209658429|84|57|0|27|3|0|13|4610|26010|3831|22180|0|6|0|0|100|26864|56427|890|25974|0|7766|48661|0|460207|6561172|219084|3|198|7175761|1198467|15|2929721|4324565|22662|9209389517|1800|3|3|0|1439353|51|394012|122832|113494|923|157687|0|112617|34923892|0|335300|387164225|99.9135353945610462|70398930|70189795|34916605|34916775|0|0|0|0|0|||0|0|28824499|17796244|7653290|3539|0|0|0|360|360|360|360|1762|1762
20220414-no-fpw|i5|16|2|16|50|rw|3|20113|20836|9138928952|82|56|0|26|3|0|15|4502|25420|3673|21747|0|6|0|0|100|26338|55443|853|25485|0|7454|47989|0|474010|6536906|236036|3|170|7097168|1200269|15|2929722|4245531|23579|9137399541|1800|3|3|0|1439390|68|392139|123398|112499|1012|156242|0|112819|35055940|0|323647|388680585|99.9170230658448718|70668130|70453945|35048650|35048818|0|0|0|0|0|||0|0|28818692|18087023|7430459|3541|0|0|0|361|361|361|361|1762|1762
20220414-no-fpw|i5|16|4|16|50|rw|3|20010|20836|9313164771|85|58|0|27|2|0|12|4033|24346|385|23960|0|6|0|0|100|28037|52137|21|28016|0|858|51279|0|464183|6553878|221644|3|198|7173170|1204703|15|2928668|4323081|23624|9311464488|1800|3|3|0|1439431|131|404893|123246|116397|999|165250|0|115643|35947143|0|342077|398464033|99.9142267836307606|72451850|72236050|35939862|35940032|0|0|0|0|0|||0|0|28818864|17337292|8094570|3537|0|0|0|360|360|360|360|1760|1760
20220414-no-fpw|i5|16|8|16|50|rw|3|19902|20836|9251904819|84|57|0|27|3|0|13|3750|37153|386|36768|0|10|0|0|100|26060|79455|22|26038|0|852|78603|0|463917|6550453|216028|3|175|7176008|1212364|15|2932776|4321477|23991|9250341488|1800|3|3|0|1439258|107|404092|123351|116428|1005|164313|0|115182|35802224|0|341416|396909792|99.9140683433221448|72162173|71946515|35794937|35795107|0|0|0|0|0|||0|0|28818780|18048625|7503421|3539|0|0|0|361|360|361|361|1762|1762
20220414-no-fpw|i5|16|16|16|50|rw|3|18795|20836|8683900445|80|55|0|25|3|0|17|3122|56919|301|56619|0|18|1|0|100|21676|117428|20|21656|0|664|116764|0|486903|6549721|215362|3|194|7152782|1212588|15|2921449|4309938|24649|8682921083|1800|3|3|0|1439467|56|375216|123507|106759|843|144950|0|108390|33661886|0|317590|373319698|99.9149939413242003|67876991|67666328|33654587|33654757|0|0|0|0|0|||0|0|28821762|19371109|6466828|3545|0|0|0|360|360|360|360|1764|1764
20220414-no-fpw|i5|16|32|16|50|rw|3|13066|20836|6050541285|57|39|0|18|5|0|39|1839|63543|99|63444|0|34|1|0|100|12783|129863|7|12776|0|202|129661|0|711773|6549182|214037|3|201|6922040|1212699|15|2764177|4235538|14583|6050401008|1800|3|3|0|1439283|51|297412|123528|78926|649|94957|0|75726|23444784|0|243345|260657122|99.9067417685082648|47414166|47232664|23437479|23437651|0|0|0|0|0|||0|0|28823467|22760014|4016132|3548|0|0|0|360|359|360|360|1766|1766
20220414-no-fpw|i5|16|64|16|50|rw|3|14410|20836|6629787749|61|42|0|19|5|0|34|1935|115839|110|115729|0|60|1|0|99|13697|259380|8|13689|0|225|259155|0|623457|6536530|228360|3|204|6987901|1212653|15|2822347|4243159|14936|6627369957|1799|3|3|0|1439296|56|298251|123014|79513|694|95725|0|82915|25702219|0|249312|285525748|99.9127291315439052|51935115|51747085|25694918|25695088|0|0|0|0|0|||0|0|28812490|22704179|3955634|3547|0|0|0|361|361|361|361|1765|1765
20220414-no-fpw|i5|32|1|16|50|rw|3|18840|20836|8798752136|84|59|0|25|3|0|13|4485|24897|3663|21234|0|5|0|0|100|26285|54731|843|25442|0|7421|47311|0|477077|6572539|213321|3|215|7171321|1194946|15|3197348|4052459|22279|8797491048|1800|3|3|0|1439341|50|191856|62341|55180|131|74335|0|53709|33388207|0|224604|369603389|99.9393824567081144|67333436|67118217|33380920|33381088|0|0|0|0|0|||0|0|28821479|17723281|7828543|3540|0|0|0|360|360|360|360|1761|1761
20220414-no-fpw|i5|32|2|16|50|rw|3|18804|20836|8582826237|83|58|0|25|3|0|14|4350|24323|3454|20869|0|5|0|0|100|25667|53257|789|24878|0|6999|46258|0|477757|6568028|214932|3|191|7161101|1196726|15|3199733|4041879|23770|8582401843|1800|3|3|0|1439399|49|187306|62298|52135|131|72872|0|53043|32959899|0|223906|364901261|99.9388454140789700|66476435|66261611|32952612|32952780|0|0|0|0|0|||0|0|28824694|17884355|7708146|3539|0|0|0|360|360|360|360|1762|1762
20220414-no-fpw|i5|32|4|16|50|rw|3|18921|20836|8813030147|86|60|0|26|3|0|11|3907|23338|384|22954|0|6|0|0|100|27239|50298|11|27228|0|899|49399|0|478061|6566752|213262|3|179|7145158|1197902|15|3216277|4008710|20640|8810077928|1799|3|3|0|1439466|63|193640|61968|54433|160|77240|0|54706|34042103|0|238510|376806374|99.9367544528514327|68637832|68425965|34034823|34034993|0|0|0|0|0|||0|0|28815138|17273646|8287238|3536|0|0|0|360|360|360|360|1760|1760
20220414-no-fpw|i5|32|8|16|50|rw|3|18804|20836|8681414707|85|60|0|25|3|0|12|3665|36333|368|35965|0|10|0|0|100|25540|77322|10|25530|0|862|76460|0|482522|6557963|225242|3|199|7158179|1201985|15|3230159|4006247|21176|8678793728|1799|3|3|0|1439154|69|193618|62357|55406|138|75855|0|54083|33627613|0|237299|372262720|99.9363379471142249|67812071|67596789|33620331|33620501|0|0|0|0|0|||0|0|28815603|17813055|7813864|3537|0|0|0|360|360|360|360|1761|1761
20220414-no-fpw|i5|32|16|16|50|rw|3|17778|20836|8221420640|81|57|0|24|3|0|16|3076|54601|293|54308|0|18|1|0|100|21537|115606|9|21529|0|647|114959|0|511997|6577061|193586|2|197|7158645|1210372|15|3204546|4033290|21795|8219578163|1800|3|3|0|1439335|48|183643|62554|51408|100|69681|0|51186|31895167|0|224833|353174280|99.9364109088234207|64346805|64132416|31887877|31888047|0|0|0|0|0|||0|0|28817949|19080048|6765782|3541|0|0|0|361|361|361|361|1763|1763
20220414-no-fpw|i5|32|32|16|50|rw|3|12681|20836|5871911976|59|42|0|17|5|0|36|1849|61617|38|61579|0|33|1|0|100|13019|130452|1|13017|0|79|130373|0|737801|6529588|221040|3|203|6884426|1210371|15|2981004|3982346|17221|5870467323|1800|3|3|0|1439268|142|144194|62515|36106|73|45573|0|36690|22760705|0|177233|252568315|99.9298804722187688|46059444|45864332|22753402|22753575|0|0|0|0|0|||0|0|28815140|22340054|4355895|3547|0|0|0|360|360|360|360|1765|1765
20220414-no-fpw|i5|32|64|16|50|rw|3|13539|20836|6241815232|62|44|0|18|5|0|33|1861|122842|100|122741|0|66|1|0|100|12975|250204|3|12971|0|205|249999|0|663664|6550628|214304|3|195|6939986|1210163|15|3019495|3999853|15772|6240717659|1800|3|3|0|1439286|39|148093|62343|37950|56|47800|0|38997|24215535|0|182261|268570965|99.9322232187533378|48967603|48773857|24208229|24208400|0|0|0|0|0|||0|0|28818678|22610919|4080396|3548|0|0|0|360|360|360|360|1765|1765
20220414-no-fpw|i5|1|1|16|250|ro|3|108148|105439|136|99|73|0|26|0|0|1|62|511|342|168|0|1|0|0|1|65|1419|61|4|0|689|730|0|68323|6353007|233506|3|248|7533064|1385148|17|5393617|2225262|462|136|900|1|1|0|424|8|108736|4|457|4|108275|0|106909811|96761344|0|106910714|474168490|81.6013699745610639|97006669|96965760|0|0|0|0|0|0|0|||0|0|14421991|1570126|0|1654|0|0|0|181|181|181|181|818|818
20220414-no-fpw|i5|1|2|16|250|ro|3|108159|105439|632|99|73|0|26|0|0|1|76|626|437|190|0|2|0|0|1|79|1701|75|4|0|879|822|0|106615|6301882|234144|3|236|7488534|1384844|17|5391479|2182847|483|632|900|1|1|0|415|3|111040|4|345|3|110691|0|107250213|97073955|0|107252599|475702457|81.6019242165049070|97319358|97278448|0|0|0|0|0|0|0|||0|0|14422941|1541380|0|1654|0|0|0|181|181|181|181|818|818
20220414-no-fpw|i5|1|4|16|250|ro|3|106376|105439|1200|99|73|0|26|0|0|1|64|641|389|251|0|2|0|0|0|67|2091|62|5|0|784|1307|0|482868|6360715|225477|3|252|7139670|1384833|17|5395468|1829442|570|1200|899|1|1|0|412|9|111023|4|397|4|110621|0|105516291|95519669|0|105534169|468094577|81.6023529192257039|95764824|95723916|0|0|0|0|0|0|0|||0|0|14419378|1595922|0|1652|0|0|0|181|181|181|181|817|817
20220414-no-fpw|i5|1|8|16|250|ro|3|107014|105439|2464|100|74|0|26|0|0|0|64|679|393|286|0|2|0|0|0|67|2055|63|5|0|792|1263|0|92319|6336202|231638|3|228|7518221|1385099|17|5389994|2213430|461|2464|900|1|1|0|424|3|110930|4|287|2|110639|0|106286310|96192369|0|106280784|471385281|81.6017073698972299|96437975|96397063|0|0|0|0|0|0|0|||0|0|14427556|1569756|0|1656|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|1|16|16|250|ro|3|107019|105439|1355|100|74|0|26|0|0|1|67|639|420|219|0|1|0|0|0|70|1894|66|4|0|847|1047|0|106091|6352761|231593|3|240|7510477|1385081|17|5398043|2197883|468|1355|899|1|1|0|421|8|111023|4|349|3|110670|0|105589822|95526426|0|105555407|468114276|81.5999315690178011|95771746|95730837|0|0|0|0|0|0|0|||0|0|14410182|1562932|0|1654|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|1|32|16|250|ro|3|104573|105439|3099|100|74|0|26|0|0|0|65|613|414|200|0|1|0|0|0|68|1697|64|4|0|834|864|0|492467|6351898|234476|3|220|7114302|1385196|17|5393761|1806120|453|3099|900|1|1|0|412|9|111057|4|367|3|110686|0|103944336|94072636|0|103944590|461003261|81.6010271017909347|94318325|94277412|0|0|0|0|0|0|0|||0|0|14429281|1570365|0|1657|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|1|64|16|250|ro|3|106782|105439|12336|100|74|0|26|0|0|0|62|560|391|169|0|1|0|0|0|65|1658|61|4|0|787|871|0|67062|6358166|230936|3|232|7553334|1385344|17|5394277|2245717|498|12336|899|1|1|0|429|8|108685|4|359|3|108322|0|105660137|95671453|0|105706232|468833201|81.6015408475632645|95916607|95875699|0|0|0|0|0|0|0|||0|0|14423406|1598799|0|1652|0|0|0|180|180|180|180|817|817
20220414-no-fpw|i5|2|1|16|250|ro|3|107027|105439|104|99|73|0|26|0|0|1|58|512|339|173|0|1|0|0|0|61|1573|57|4|0|683|890|0|65421|6484719|197156|2|224|7598025|1287601|16|5053050|2624822|441|104|900|1|1|0|304|3|62343|3|489|5|61850|0|102007535|95944300|0|102008929|378149976|78.7551649983198021|96180042|96139735|0|0|0|0|0|0|0|||0|0|14419765|1534540|0|1654|0|0|0|181|181|181|181|818|818
20220414-no-fpw|i5|2|2|16|250|ro|3|107196|105439|603|99|73|0|26|0|0|1|44|418|233|185|0|1|0|0|0|48|1338|43|5|0|496|842|0|131867|6482881|199135|2|228|7531338|1287651|16|5083423|2528594|416|603|899|1|1|0|310|3|63297|3|572|5|62722|0|102181565|96093793|0|102170687|378734992|78.7545629407783180|96329218|96288914|0|0|0|0|0|0|0|||0|0|14415863|1564368|0|1652|0|0|0|181|181|181|181|817|817
20220414-no-fpw|i5|2|4|16|250|ro|3|107174|105439|357|100|74|0|26|0|0|0|55|388|354|34|0|1|0|0|0|58|1015|54|3|0|715|301|0|68407|6456257|220797|3|176|7545242|1287736|16|5057552|2567520|443|357|899|1|1|0|308|7|63297|3|437|4|62856|0|101480619|95441209|0|101471221|376172056|78.7558078103535705|95676872|95636566|0|0|0|0|0|0|0|||0|0|14415392|1545347|0|1654|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|2|8|16|250|ro|3|107927|105439|699|99|73|0|26|0|0|1|55|585|352|233|0|1|0|0|0|58|1593|54|4|0|709|884|0|63987|6445079|228842|3|184|7523650|1287783|16|5168533|2435468|466|699|899|1|1|0|304|9|62941|3|475|4|62463|0|102112400|96068149|0|102140552|378637773|78.7551901706628445|96303971|96263663|0|0|0|0|0|0|0|||0|0|14419649|1537786|0|1655|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|2|16|16|250|ro|3|105986|105439|4749|99|73|0|26|0|0|1|34|448|207|241|0|1|0|0|0|37|1367|32|5|0|429|938|0|67169|6452389|224075|3|228|7539020|1287701|16|5074360|2544906|439|4749|900|1|1|0|304|7|63297|3|472|4|62821|0|101178765|95172324|0|101185589|375113447|78.7558673616880975|95408071|95367764|0|0|0|0|0|0|0|||0|0|14421435|1565780|0|1655|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|2|32|16|250|ro|3|105033|105439|2475|100|74|0|26|0|0|0|34|243|235|9|0|1|0|0|0|37|693|33|3|0|474|219|0|182709|6388264|241233|3|228|7398521|1287696|16|5059143|2420003|411|2475|900|1|1|0|304|7|62941|3|581|5|62358|0|100025742|94081183|0|100026477|370816670|78.7558633176024426|94316846|94276540|0|0|0|0|0|0|0|||0|0|14419777|1565999|0|1654|0|0|0|180|180|180|180|818|818
20220414-no-fpw|i5|2|64|16|250|ro|3|106785|105439|363|99|73|0|26|0|0|1|22|436|131|305|0|2|0|0|0|25|1475|20|5|0|265|1210|0|243550|6440001|228666|3|236|7351350|1287631|16|5086601|2344881|415|363|900|1|1|0|303|7|62941|3|603|6|62335|0|101630749|95560818|0|101605790|376635531|78.7543255325819625|95796480|95756174|0|0|0|0|0|0|0|||0|0|14416659|1571926|0|1654|0|0|0|181|181|181|181|818|818
20220414-no-fpw|i5|4|1|16|250|ro|3|105249|105439|320|99|73|0|26|0|0|0|42|380|287|93|0|1|0|0|0|45|1040|42|3|0|580|460|0|202185|6519952|216539|3|244|7440485|1231468|15|5000258|2516548|450|320|900|1|1|0|335|12|31484|3|245|2|31236|0|99235092|94485951|0|99223676|373614840|79.0153234026858702|94717915|94677611|0|0|0|0|0|0|0|||0|0|14422749|1587749|0|1652|0|0|0|180|180|180|180|817|817
20220414-no-fpw|i5|4|2|16|250|ro|3|105241|105439|480|100|73|0|27|0|0|0|62|514|376|138|0|1|0|0|0|65|1422|61|4|0|758|664|0|196304|6493206|218245|3|236|7419120|1239670|16|5003618|2492099|423|480|900|1|1|0|335|8|31478|3|318|3|31157|0|99204381|94453284|0|99185500|373489516|79.0161160704960154|94685169|94644866|0|0|0|0|0|0|0|||0|0|14423705|1576060|0|1651|0|0|0|180|180|180|180|816|816
20220414-no-fpw|i5|4|4|16|250|ro|3|106676|105439|259|100|73|0|27|0|0|1|34|467|223|244|0|1|0|0|0|37|1651|33|5|0|452|1200|0|84034|6487401|236077|3|232|7511638|1239632|16|5003552|2585364|425|259|900|1|1|0|335|10|31478|3|307|3|31168|0|100586696|95774411|0|100578057|378702759|79.0148029636173777|96006375|95966071|0|0|0|0|0|0|0|||0|0|14416530|1584155|0|1652|0|0|0|180|180|180|180|817|817
20220414-no-fpw|i5|4|8|16|250|ro|3|105498|105439|1328|100|73|0|27|0|0|0|37|313|244|69|0|1|0|0|0|39|775|36|3|0|493|282|0|81610|6502403|222387|3|212|7538197|1239619|16|5059890|2554810|439|1328|899|1|1|0|335|10|31373|3|341|3|31029|0|98927066|94177657|0|98898105|372398612|79.0157179404395349|94409464|94369162|0|0|0|0|0|0|0|||0|0|14415683|1571662|0|1650|0|0|0|180|180|180|180|816|816
20220414-no-fpw|i5|4|16|16|250|ro|3|105065|105439|2547|100|73|0|27|0|0|1|35|506|233|273|0|1|0|0|0|38|1711|33|4|0|471|1240|0|475070|6506151|217797|3|212|7148657|1239539|16|5019689|2205624|435|2547|900|1|1|0|335|10|31478|3|215|2|31260|0|98868683|94144951|0|98869416|372264102|79.0145867220731249|94376915|94336611|0|0|0|0|0|0|0|||0|0|14422712|1557807|0|1652|0|0|0|181|181|181|181|817|817
20220414-no-fpw|i5|4|32|16|250|ro|3|105385|105439|8645|99|73|0|26|0|0|0|1|119|0|119|0|2|0|0|0|4|474|0|4|0|1|473|0|606706|6493873|221723|3|236|6995899|1239727|16|5107162|1965776|431|8645|900|1|1|0|335|9|31370|3|339|3|31028|0|99345478|94595758|0|99337416|374049972|79.0156167607086492|94827644|94787340|0|0|0|0|0|0|0|||0|0|14417164|1587734|0|1651|0|0|0|180|180|180|180|816|816
20220414-no-fpw|i5|4|64|16|250|ro|3|106822|105439|96|99|73|0|26|0|0|0|1|170|0|170|0|2|0|0|0|4|701|0|4|0|0|701|0|615320|6504387|216817|3|240|7030566|1239692|16|5091700|2015108|430|96|899|1|1|0|335|8|31155|3|358|3|30794|0|100468520|95667135|0|100459361|378285075|79.0160824001137576|95899099|95858795|0|0|0|0|0|0|0|||0|0|14413868|1573406|0|1652|0|0|0|180|180|180|180|817|817
20220414-no-fpw|i5|8|1|16|250|ro|3|104776|105439|339|99|71|0|28|0|0|1|29|395|226|169|0|1|0|0|0|32|1129|29|4|0|459|670|0|352593|6524690|224935|3|200|7235244|1204478|15|4912396|2399115|401|339|899|1|1|0|201|8|11161|2|211|2|10949|0|97343241|93674089|0|97332121|277727241|74.0488729754693245|93886102|93845802|0|0|0|0|0|0|0|||0|0|14416489|1601134|0|1648|0|0|0|181|181|181|181|815|815
20220414-no-fpw|i5|8|2|16|250|ro|3|106206|105439|371|99|71|0|28|0|0|1|34|430|312|119|0|1|0|0|0|37|1285|33|4|0|633|653|0|74652|6525115|232446|3|248|7519938|1208464|15|4917097|2679226|405|371|900|1|1|0|201|10|11133|2|200|1|10931|0|98823947|95103715|0|98812269|281965745|74.0498895723260293|95315799|95275497|0|0|0|0|0|0|0|||0|0|14421882|1624581|0|1649|0|0|0|181|181|181|181|815|815
20220414-no-fpw|i5|8|4|16|250|ro|3|104878|105439|931|99|71|0|28|0|0|1|19|495|216|279|0|1|0|0|0|21|1592|17|4|0|440|1152|0|67554|6525769|222906|3|208|7553411|1216860|15|4940189|2689758|446|931|900|1|1|0|201|10|11100|2|160|1|10938|0|97313918|93655757|0|97312996|277673041|74.0489267022556949|93867771|93827470|0|0|0|0|0|0|0|||0|0|14423584|1606232|0|1648|0|0|0|180|180|180|180|815|815
20220414-no-fpw|i5|8|8|16|250|ro|3|105439|105439|1149|99|71|0|28|0|0|1|17|484|199|285|0|2|0|0|0|20|1570|16|4|0|406|1164|0|180471|6527467|224826|3|144|7460153|1216523|15|4934095|2600993|423|1149|899|1|1|0|201|7|11151|2|156|1|10993|0|98160123|94457698|0|98143092|280050855|74.0495285143532541|94669782|94629481|0|0|0|0|0|0|0|||0|0|14412929|1617403|0|1649|0|0|0|181|181|181|181|815|815
20220414-no-fpw|i5|8|16|16|250|ro|3|104993|105439|3973|99|71|0|28|0|0|0|16|286|195|90|0|1|0|0|0|19|798|16|3|0|398|400|0|77273|6528668|219911|3|204|7551485|1216934|15|4948565|2679583|449|3973|899|1|1|0|201|7|11151|2|171|1|10978|0|97885554|94184718|0|97858635|279242954|74.0498040158731109|94396592|94356293|0|0|0|0|0|0|0|||0|0|14411404|1617635|0|1647|0|0|0|180|180|180|180|814|814
20220414-no-fpw|i5|8|32|16|250|ro|3|105256|105439|7061|99|71|0|28|0|0|1|2|285|0|285|0|2|0|0|0|4|1086|0|4|0|0|1086|0|678210|6513351|220682|3|256|6944260|1217077|15|5007462|2012894|460|7061|899|1|1|0|201|10|11100|2|156|1|10942|0|98113384|94413341|0|98090090|279926137|74.0513611982199644|94625285|94584985|0|0|0|0|0|0|0|||0|0|14416568|1604382|0|1648|0|0|0|180|180|180|180|815|815
20220414-no-fpw|i5|8|64|16|250|ro|3|103934|105439|11744|99|71|0|28|0|0|0|1|205|0|205|0|2|0|0|0|4|879|0|4|0|1|878|0|612368|6524594|218765|3|228|7011704|1216965|15|4983836|2104561|452|11744|900|1|1|0|201|7|11089|2|167|1|10920|0|96856572|93201554|0|96836496|276332436|74.0502182697948321|93413428|93373128|0|0|0|0|0|0|0|||0|0|14416486|1635243|0|1647|0|0|0|180|180|180|180|814|814
20220414-no-fpw|i5|16|1|16|250|ro|3|94900|105439|280|100|69|0|31|0|0|0|12|301|219|82|0|1|0|0|0|14|793|12|3|0|455|339|0|67562|6553339|220552|3|224|7566896|1195938|15|4881869|2761649|413|280|900|1|1|0|0|9|4482|0|100|0|4382|0|88196995|85183567|0|88182548|252853718|74.1427640976017073|85380464|85340168|0|0|0|0|0|0|0|||0|0|14427727|1842425|0|1643|0|0|0|180|180|180|180|812|812
20220414-no-fpw|i5|16|2|16|250|ro|3|97545|105439|429|100|69|0|31|0|0|0|16|421|329|92|0|1|0|0|0|19|1093|16|3|0|690|403|0|100137|6529498|236942|3|180|7469060|1198063|15|4883586|2661867|406|429|899|1|1|0|0|10|4471|0|98|0|4373|0|90166093|87086552|0|90148420|258499601|74.1434423761187285|87283338|87243043|0|0|0|0|0|0|0|||0|0|14418591|1877757|0|1642|0|0|0|180|180|180|180|812|812
20220414-no-fpw|i5|16|4|16|250|ro|3|95462|105439|1152|100|69|0|31|0|0|0|6|337|128|209|0|1|0|0|0|9|1043|5|4|0|275|767|0|192334|6546639|222540|3|192|7443805|1202137|15|4896664|2623676|437|1152|899|1|1|0|0|11|4470|0|106|1|4364|0|88617593|85588634|0|88601238|254054743|74.1428026851856318|85785227|85744935|0|0|0|0|0|0|0|||0|0|14415248|1867438|0|1640|0|0|0|180|180|180|180|811|811
20220414-no-fpw|i5|16|8|16|250|ro|3|96981|105439|1987|100|69|0|31|0|0|0|6|266|139|127|0|1|0|0|0|8|780|5|3|0|293|487|0|164763|6542013|217715|3|168|7472604|1210601|15|4903898|2645486|414|1987|900|1|1|0|0|11|4466|0|139|1|4327|0|90084368|87018156|0|90076910|258297592|74.1436574382752330|87214989|87174694|0|0|0|0|0|0|0|||0|0|14429528|1888156|0|1643|0|0|0|180|180|180|180|811|811
20220414-no-fpw|i5|16|16|16|250|ro|3|95080|105439|3952|100|69|0|31|0|0|0|6|260|141|119|0|2|0|0|0|8|810|5|3|0|299|512|0|211358|6513000|216504|3|212|7426419|1210355|15|4896601|2606751|380|3952|900|1|1|0|0|12|4476|0|151|1|4326|0|88236624|85219487|0|88215615|252964024|74.1439306934916292|85416209|85375915|0|0|0|0|0|0|0|||0|0|14426738|1850421|0|1642|0|0|0|180|180|180|180|812|812
